coa_id,bu_id,source_id,segment1_id,segment2_id,user_listing_id,approved_by_id,year_flag,period_flag,ey_period,sys_man_ind,journal_type,functional_curr_cd,reporting_curr_cd,source_type,net_reporting_amount,net_reporting_amount_credit,net_reporting_amount_debit,net_functional_amount,net_functional_amount_credit,net_functional_amount_debit
2433,9,22,24,20,8,0,CY ,IP ,2014-005,M,Manual,MYR,EY_NA,Activity,0,0,0,450,0,450
2433,9,22,24,20,8,0,PY ,PIP,2013-001,M,Manual,MYR,EY_NA,Activity,0,0,0,300,0,300
2433,9,22,24,20,8,0,PY ,PIP,2013-006,M,Manual,MYR,EY_NA,Activity,0,0,0,300,0,300
2433,9,22,24,20,8,0,PY ,PRP,2013-009,M,Manual,MYR,EY_NA,Activity,0,0,0,300,0,300
2433,9,22,24,20,8,0,PY ,PRP,2013-011,M,Manual,MYR,EY_NA,Activity,0,0,0,1000,0,1000
2435,3,14,3,15,22,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,9614,0,9614
2435,3,22,3,15,13,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,3591.67,0,3591.67
2438,6,14,10,10,21,0,CY ,IP ,2014-003,M,Manual,MYR,EY_NA,Activity,0,0,0,324,0,324
2438,6,22,10,10,8,0,CY ,IP ,2014-002,M,Manual,MYR,EY_NA,Activity,0,0,0,480,0,480
2438,6,22,10,10,8,0,CY ,IP ,2014-005,M,Manual,MYR,EY_NA,Activity,0,0,0,480,0,480
2438,6,22,10,10,8,0,PY ,PIP,2013-001,M,Manual,MYR,EY_NA,Activity,0,0,0,480,0,480
2438,6,22,10,10,8,0,PY ,PIP,2013-003,M,Manual,MYR,EY_NA,Activity,0,0,0,480,0,480
2438,6,22,10,10,8,0,PY ,PIP,2013-006,M,Manual,MYR,EY_NA,Activity,0,0,0,480,0,480
2438,6,22,10,10,8,0,PY ,PRP,2013-009,M,Manual,MYR,EY_NA,Activity,0,0,0,480,0,480
2438,6,22,10,10,8,0,PY ,PRP,2013-011,M,Manual,MYR,EY_NA,Activity,0,0,0,480,0,480
2438,6,22,18,12,8,0,CY ,IP ,2014-005,M,Manual,MYR,EY_NA,Activity,0,0,0,720,0,720
2438,6,22,18,12,8,0,PY ,PIP,2013-001,M,Manual,MYR,EY_NA,Activity,0,0,0,720,0,720
2438,6,22,18,12,8,0,PY ,PIP,2013-006,M,Manual,MYR,EY_NA,Activity,0,0,0,720,0,720
2438,6,22,18,12,8,0,PY ,PRP,2013-009,M,Manual,MYR,EY_NA,Activity,0,0,0,720,0,720
2440,8,14,26,22,27,0,CY ,IP ,2014-002,M,Manual,RON,EY_NA,Activity,0,0,0,1777.6,0,1777.6
2440,8,14,26,22,27,0,CY ,IP ,2014-004,M,Manual,RON,EY_NA,Activity,0,0,0,1117.45,0,1117.45
2440,8,14,26,22,27,0,PY ,PIP,2013-001,M,Manual,RON,EY_NA,Activity,0,0,0,13117.2,0,13117.2
2440,8,14,26,22,27,0,PY ,PRP,2013-009,M,Manual,RON,EY_NA,Activity,0,0,0,2967.95,0,2967.95
17843,4,21,30,26,20,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,10155.98,0,10155.98
17843,4,21,30,26,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,2935.31,0,2935.31
17843,4,21,30,26,20,0,PY ,PRP,2013-008,M,Manual,EUR,EY_NA,Activity,0,0,0,2547.25,0,2547.25
17843,4,21,30,26,22,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,10614.55,0,10614.55
17843,4,21,30,26,22,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,13290.05,0,13290.05
17843,4,21,30,26,22,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,2666.84,0,2666.84
17843,4,36,30,26,20,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,-7764.04,7764.04,0
17843,4,36,30,26,22,0,SP ,SP ,2014-007,M,Manual,EUR,EY_NA,Activity,0,0,0,-2935.31,2935.31,0
17845,4,14,30,26,22,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,770,0,770
17845,4,22,30,26,13,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,10019.56,0,10019.56
17845,4,22,30,26,13,0,CY ,IP ,2014-004,M,Manual,EUR,EY_NA,Activity,0,0,0,-1824.3,1824.3,0
17845,4,22,30,26,13,0,CY ,IP ,2014-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-1120.25,1120.25,0
17845,4,22,30,26,13,0,PY ,PIP,2013-003,M,Manual,EUR,EY_NA,Activity,0,0,0,-583.02,583.02,0
17845,4,22,30,26,13,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-167.78,167.78,0
17845,4,22,30,26,13,0,PY ,PRP,2013-007,M,Manual,EUR,EY_NA,Activity,0,0,0,-3697.6,3697.6,0
17845,4,22,30,26,13,0,PY ,PRP,2013-009,M,Manual,EUR,EY_NA,Activity,0,0,0,-3031.15,3031.15,0
17845,4,22,30,26,13,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,-3759.66,3759.66,0
17846,4,2,30,26,20,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,-4036.04,4036.04,0
17846,4,2,30,26,20,0,PY ,PIP,2013-003,M,Manual,EUR,EY_NA,Activity,0,0,0,0,22.94,22.94
17846,4,36,30,26,13,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,8344.49,0,8344.49
17846,4,36,30,26,20,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,63353.15,549439.74,612792.89
17846,4,36,30,26,20,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,-1.09E-11,587930.04,587930.04
17846,4,36,30,26,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-9.09E-12,645856.54,645856.54
17846,4,36,30,26,20,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,0,369246.46,369246.46
17846,4,36,30,26,20,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-7.28E-12,331498.55,331498.55
17846,4,36,30,26,20,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,-24447.37,355677.66,331230.29
17846,4,36,30,26,22,0,PY ,PRP,2013-009,M,Manual,EUR,EY_NA,Activity,0,0,0,0,35670.91,35670.91
17847,4,10,30,26,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,4.26E-14,1006.78,1006.78
17847,4,10,30,26,20,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,0,877.78,877.78
17847,4,10,30,26,22,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,0,1215.01,1215.01
17847,4,10,30,26,22,0,PY ,PRP,2013-009,M,Manual,EUR,EY_NA,Activity,0,0,0,0,59.56,59.56
17847,4,10,30,26,22,0,SP ,SP ,2014-007,M,Manual,EUR,EY_NA,Activity,0,0,0,9.09E-13,19837.3,19837.3
17847,4,11,30,26,20,0,PY ,PRP,2013-007,M,Manual,EUR,EY_NA,Activity,0,0,0,0,209.88,209.88
17847,4,11,30,26,22,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,0,242.77,242.77
2440,8,22,26,22,27,0,PY ,PIP,2013-005,M,Manual,RON,EY_NA,Activity,0,0,0,2656.25,0,2656.25
2440,8,22,26,22,27,0,PY ,PRP,2013-008,M,Manual,RON,EY_NA,Activity,0,0,0,2275,0,2275
2440,8,23,26,22,27,0,CY ,IP ,2014-006,M,Manual,RON,EY_NA,Activity,0,0,0,-2250,2250,0
2440,8,23,26,22,27,0,PY ,PIP,2013-003,M,Manual,RON,EY_NA,Activity,0,0,0,-16243.27,16243.27,0
2440,8,23,26,22,27,0,PY ,PIP,2013-006,M,Manual,RON,EY_NA,Activity,0,0,0,-2500,2500,0
2440,8,23,26,22,27,0,PY ,PRP,2013-007,M,Manual,RON,EY_NA,Activity,0,0,0,-2275,2275,0
2440,8,23,26,22,27,0,PY ,PRP,2013-011,M,Manual,RON,EY_NA,Activity,0,0,0,-2275,2275,0
2444,5,14,23,18,20,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,56.63,0,56.63
2444,5,14,23,18,22,0,PY ,PIP,2013-003,M,Manual,EUR,EY_NA,Activity,0,0,0,56.63,0,56.63
2444,5,14,23,18,22,0,PY ,PRP,2013-007,M,Manual,EUR,EY_NA,Activity,0,0,0,57.81,0,57.81
2448,3,10,3,15,22,0,PY ,PIP,2013-001,M,Manual,EUR,EY_NA,Activity,0,0,0,-211.19,211.19,0
2448,3,14,3,15,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,214,0,214
2448,3,14,3,15,22,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,817.93,0,817.93
2448,3,14,3,15,22,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,325.87,0,325.87
2448,3,14,3,15,22,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,325.87,0,325.87
2449,4,10,28,24,22,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-191.87,191.87,0
2449,4,14,28,24,22,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,136.69,0,136.69
2452,8,14,26,22,27,0,CY ,IP ,2014-001,M,Manual,RON,EY_NA,Activity,0,0,0,860.64,0,860.64
2452,8,14,26,22,27,0,CY ,IP ,2014-003,M,Manual,RON,EY_NA,Activity,0,0,0,241.93,0,241.93
2452,8,14,26,22,27,0,CY ,IP ,2014-006,M,Manual,RON,EY_NA,Activity,0,0,0,1106.52,0,1106.52
2452,8,14,26,22,27,0,PY ,PRP,2013-007,M,Manual,RON,EY_NA,Activity,0,0,0,109,0,109
2452,8,22,26,22,27,0,CY ,IP ,2014-002,M,Manual,RON,EY_NA,Activity,0,0,0,917.03,0,917.03
2452,8,22,26,22,27,0,CY ,IP ,2014-005,M,Manual,RON,EY_NA,Activity,0,0,0,607.99,0,607.99
2452,8,22,26,22,27,0,PY ,PIP,2013-002,M,Manual,RON,EY_NA,Activity,0,0,0,1564.45,0,1564.45
2452,8,22,26,22,27,0,PY ,PIP,2013-004,M,Manual,RON,EY_NA,Activity,0,0,0,1982.61,0,1982.61
2452,8,22,26,22,27,0,PY ,PRP,2013-010,M,Manual,RON,EY_NA,Activity,0,0,0,1966.96,0,1966.96
2452,8,22,26,22,27,0,PY ,PRP,2013-012,M,Manual,RON,EY_NA,Activity,0,0,0,916.2,0,916.2
2452,8,23,26,22,27,0,PY ,PRP,2013-008,M,Manual,RON,EY_NA,Activity,0,0,0,-1912.43,1912.43,0
2453,9,22,24,20,21,0,PY ,PIP,2013-002,M,Manual,MYR,EY_NA,Activity,0,0,0,18,0,18
2454,4,22,28,24,13,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,-6.98,6.98,0
2454,4,22,28,24,13,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,-33.6,33.6,0
2454,4,22,28,24,20,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,92.83,0,92.83
2454,4,22,28,24,20,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,32.64,0,32.64
2454,4,22,28,24,20,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,64.9,0,64.9
17847,4,14,30,26,13,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,0,7562.29,7562.29
17847,4,14,30,26,20,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,0,6111.53,6111.53
17847,4,14,30,26,20,0,PY ,PRP,2013-007,M,Manual,EUR,EY_NA,Activity,0,0,0,0,269.51,269.51
17847,4,14,30,26,20,0,PY ,PRP,2013-008,M,Manual,EUR,EY_NA,Activity,0,0,0,0,7872.93,7872.93
17847,4,14,30,26,22,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,1.14E-13,11951.92,11951.92
17847,4,14,30,26,22,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,4.55E-13,19059.79,19059.79
17847,4,14,30,26,22,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,-3.98E-13,16741.68,16741.68
17847,4,14,30,26,22,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,6.54E-13,18929.35,18929.35
17847,4,19,30,26,20,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,-5.23E-12,48868.32,48868.32
17847,4,19,30,26,20,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,6.82E-13,20956.16,20956.16
17847,4,19,30,26,20,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,-4.55E-13,10220.19,10220.19
17847,4,19,30,26,22,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,-4.55E-13,68328.22,68328.22
17847,4,19,30,26,22,0,CY ,IP ,2014-004,M,Manual,EUR,EY_NA,Activity,0,0,0,-4.09E-12,66678.58,66678.58
17847,4,19,30,26,22,0,PY ,PIP,2013-003,M,Manual,EUR,EY_NA,Activity,0,0,0,-3.64E-12,59799.57,59799.57
17847,4,19,30,26,22,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,6.25E-13,27009.52,27009.52
17847,4,19,30,26,22,0,PY ,PRP,2013-007,M,Manual,EUR,EY_NA,Activity,0,0,0,5.91E-12,55162.49,55162.49
17847,4,19,30,26,22,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,-4.77E-12,85502.18,85502.18
17847,4,19,30,26,22,0,SP ,SP ,2014-007,M,Manual,EUR,EY_NA,Activity,0,0,0,-9.09E-13,56804.17,56804.17
17847,4,22,30,26,20,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,0,4458.12,4458.12
17848,4,21,30,26,20,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,-21405,22716.24,1311.24
17848,4,21,30,26,20,0,CY ,IP ,2014-004,M,Manual,EUR,EY_NA,Activity,0,0,0,-554.27,554.27,0
17848,4,21,30,26,20,0,CY ,IP ,2014-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-9627.13,9627.13,0
17848,4,21,30,26,20,0,PY ,PIP,2013-001,M,Manual,EUR,EY_NA,Activity,0,0,0,45.38,2542.68,2588.06
17848,4,21,30,26,20,0,PY ,PIP,2013-003,M,Manual,EUR,EY_NA,Activity,0,0,0,-6307.9,6307.9,0
17848,4,21,30,26,20,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-51059.99,53971.12,2911.13
17848,4,21,30,26,20,0,PY ,PRP,2013-009,M,Manual,EUR,EY_NA,Activity,0,0,0,-17794.94,48203.78,30408.84
17848,4,21,30,26,20,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,1201.2,0,1201.2
17848,4,21,30,26,22,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,-72358.06,72783.81,425.75
17848,4,21,30,26,22,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,-85365.48,87365.78,2000.3
17848,4,21,30,26,22,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-21122.46,21263.29,140.83
17848,4,21,30,26,22,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-78987.78,79818.89,831.11
17848,4,21,30,26,22,0,PY ,PRP,2013-008,M,Manual,EUR,EY_NA,Activity,0,0,0,-87508.6,87583.42,74.82
17848,4,23,30,26,20,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,230033.1,0,230033.1
17848,4,23,30,26,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,215352.43,0,215352.43
1922,10,10,20,14,13,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-285.88,285.88,0
1922,10,14,20,14,13,0,CY ,IP ,2014-005,M,Manual,EUR,EY_NA,Activity,0,0,0,95,0,95
1922,10,22,20,14,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,1810.66,0,1810.66
1922,10,22,20,14,20,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,-252,252,0
1923,5,14,23,18,20,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,94.6,0,94.6
1923,5,14,23,18,20,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,73.61,0,73.61
1923,5,14,23,18,22,0,CY ,IP ,2014-005,M,Manual,EUR,EY_NA,Activity,0,0,0,167.8,0,167.8
1923,5,14,23,18,22,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,130.2,0,130.2
1923,5,22,23,18,13,0,PY ,PRP,2013-008,M,Manual,EUR,EY_NA,Activity,0,0,0,-130.2,130.2,0
1923,5,22,23,18,13,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,-41.09,41.09,0
1924,4,14,28,24,20,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,192.4,0,192.4
1924,4,14,28,24,20,0,CY ,IP ,2014-004,M,Manual,EUR,EY_NA,Activity,0,0,0,158.41,0,158.41
1924,4,14,28,24,20,0,CY ,IP ,2014-005,M,Manual,EUR,EY_NA,Activity,0,0,0,136.76,0,136.76
1924,4,14,28,24,20,0,PY ,PIP,2013-001,M,Manual,EUR,EY_NA,Activity,0,0,0,2914.66,0,2914.66
1924,4,14,28,24,20,0,PY ,PIP,2013-003,M,Manual,EUR,EY_NA,Activity,0,0,0,120.39,0,120.39
1924,4,14,28,24,20,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,155.74,0,155.74
1924,4,14,28,24,20,0,PY ,PRP,2013-009,M,Manual,EUR,EY_NA,Activity,0,0,0,140.4,0,140.4
1924,4,14,28,24,20,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,179.8,0,179.8
1924,4,14,28,24,20,0,SP ,SP ,2014-007,M,Manual,EUR,EY_NA,Activity,0,0,0,264.8,0,264.8
1924,4,14,28,24,22,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,268.1,0,268.1
1924,4,14,28,24,22,0,PY ,PRP,2013-008,M,Manual,EUR,EY_NA,Activity,0,0,0,2945.2,0,2945.2
1924,4,14,28,24,22,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,2834.49,0,2834.49
1924,4,22,28,24,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-224.92,224.92,0
1932,8,2,26,22,3,0,CY ,IP ,2014-005,M,Manual,RON,EY_NA,Activity,0,0,0,-21.68,21.68,0
1932,8,22,26,22,27,0,PY ,PIP,2013-001,M,Manual,RON,EY_NA,Activity,0,0,0,368044.59,0,368044.59
1932,8,22,26,22,27,0,PY ,PRP,2013-007,M,Manual,RON,EY_NA,Activity,0,0,0,234511.19,0,234511.19
1932,8,23,26,22,27,0,CY ,IP ,2014-002,M,Manual,RON,EY_NA,Activity,0,0,0,3.17,0,3.17
1932,8,23,26,22,27,0,CY ,IP ,2014-005,M,Manual,RON,EY_NA,Activity,0,0,0,21.68,0,21.68
1932,8,23,26,22,27,0,PY ,PIP,2013-004,M,Manual,RON,EY_NA,Activity,0,0,0,4.4,0,4.4
1932,8,33,26,22,27,0,CY ,IP ,2014-005,M,Manual,RON,EY_NA,Activity,0,0,0,-21.41,21.41,0
1932,8,33,26,22,27,0,PY ,PIP,2013-002,M,Manual,RON,EY_NA,Activity,0,0,0,-5.84,5.84,0
1932,8,33,26,22,27,0,PY ,PIP,2013-004,M,Manual,RON,EY_NA,Activity,0,0,0,-4.4,4.4,0
1932,8,33,26,22,27,0,PY ,PIP,2013-005,M,Manual,RON,EY_NA,Activity,0,0,0,-1.25,1.25,0
1932,8,33,26,22,27,0,PY ,PRP,2013-011,M,Manual,RON,EY_NA,Activity,0,0,0,-2.62,2.62,0
17850,4,10,30,26,22,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,-9741.57,9741.57,0
17850,4,11,30,26,20,0,PY ,PRP,2013-009,M,Manual,EUR,EY_NA,Activity,0,0,0,-3171.93,3171.93,0
17850,4,14,30,26,20,0,CY ,IP ,2014-004,M,Manual,EUR,EY_NA,Activity,0,0,0,307.1,0,307.1
17850,4,14,30,26,20,0,PY ,PIP,2013-006,M,Manual,EUR,EY_NA,Activity,0,0,0,5380.92,0,5380.92
17850,4,14,30,26,22,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,5980.5,0,5980.5
17850,4,14,30,26,22,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,12064.74,0,12064.74
17850,4,14,30,26,22,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,10812.12,0,10812.12
17850,4,14,30,26,22,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,7360.66,0,7360.66
17851,4,14,30,26,20,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,6707.65,0,6707.65
17851,4,22,30,26,13,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,4040.67,0,4040.67
17851,4,22,30,26,13,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,2387.67,0,2387.67
17851,4,22,30,26,20,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,-6699.45,6700.45,1
17851,4,22,30,26,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,-17469.56,17469.56,0
17851,4,22,30,26,20,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,-7587.69,7587.69,0
17851,4,22,30,26,20,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-7281.56,7281.56,0
17851,4,22,30,26,20,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,-6014.65,6014.65,0
17851,4,22,30,26,20,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,-2637.66,6014.66,3377
17851,4,33,30,26,20,0,PY ,PIP,2013-003,M,Manual,EUR,EY_NA,Activity,0,0,0,6137.64,1146,7283.64
17851,4,33,30,26,20,0,PY ,PRP,2013-007,M,Manual,EUR,EY_NA,Activity,0,0,0,3837.56,3444,7281.56
17851,4,33,30,26,20,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,2551.82,3444,5995.82
17852,4,22,30,26,20,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,0,71.22,71.22
17852,4,22,30,26,20,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,0,386.03,386.03
17852,4,22,30,26,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,0,270.44,270.44
17852,4,22,30,26,20,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,0,70.31,70.31
17852,4,22,30,26,20,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-70.09,70.09,0
17852,4,22,30,26,20,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,0,58.92,58.92
17853,4,22,30,26,13,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,2714.34,0,2714.34
17853,4,22,30,26,20,0,CY ,IP ,2014-001,M,Manual,EUR,EY_NA,Activity,0,0,0,0,1805.29,1805.29
17853,4,22,30,26,20,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,0,1745.35,1745.35
17853,4,22,30,26,20,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,0,1745.35,1745.35
17853,4,22,30,26,20,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-2714.34,2714.34,0
17853,4,22,30,26,20,0,PY ,PRP,2013-008,M,Manual,EUR,EY_NA,Activity,0,0,0,0,2714.34,2714.34
17854,4,22,28,24,20,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,860.6,0,860.6
17854,4,22,28,24,20,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,1515.4,0,1515.4
17854,4,22,28,24,20,0,PY ,PIP,2013-004,M,Manual,EUR,EY_NA,Activity,0,0,0,1515.4,0,1515.4
17854,4,22,28,24,20,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,1515.4,0,1515.4
17854,4,22,28,24,20,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,860.6,0,860.6
17854,4,22,28,24,20,0,PY ,PRP,2013-012,M,Manual,EUR,EY_NA,Activity,0,0,0,860.6,0,860.6
17857,4,3,28,24,13,0,CY ,IP ,2014-003,M,Manual,EUR,EY_NA,Activity,0,0,0,2471.9,0,2471.9
17857,4,3,28,24,13,0,CY ,IP ,2014-006,M,Manual,EUR,EY_NA,Activity,0,0,0,2213.31,0,2213.31
17857,4,3,28,24,13,0,PY ,PIP,2013-002,M,Manual,EUR,EY_NA,Activity,0,0,0,2564.22,0,2564.22
17857,4,3,28,24,13,0,PY ,PIP,2013-005,M,Manual,EUR,EY_NA,Activity,0,0,0,2559.57,0,2559.57
17857,4,3,28,24,13,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,2559.62,0,2559.62
17863,4,2,28,24,13,0,PY ,PRP,2013-010,M,Manual,EUR,EY_NA,Activity,0,0,0,-739.48,739.48,0
17863,4,11,28,24,22,0,CY ,IP ,2014-005,M,Manual,EUR,EY_NA,Activity,0,0,0,-100.4,100.4,0
17863,4,14,28,24,22,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,6953.1,0,6953.1
17863,4,14,28,24,22,0,PY ,PIP,2013-001,M,Manual,EUR,EY_NA,Activity,0,0,0,3440.52,0,3440.52
17863,4,14,28,24,22,0,PY ,PRP,2013-011,M,Manual,EUR,EY_NA,Activity,0,0,0,9.98,0,9.98
17863,4,22,28,24,13,0,CY ,IP ,2014-004,M,Manual,EUR,EY_NA,Activity,0,0,0,575.45,0,575.45
17863,4,22,28,24,13,0,PY ,PRP,2013-007,M,Manual,EUR,EY_NA,Activity,0,0,0,614.27,0,614.27
17863,4,22,28,24,13,0,PY ,PRP,2013-008,M,Manual,EUR,EY_NA,Activity,0,0,0,-362.36,956.66,594.3
17863,4,22,28,24,20,0,CY ,IP ,2014-002,M,Manual,EUR,EY_NA,Activity,0,0,0,-107.9,107.9,0
